date,cmname,unit,category,country,admname,adm1id,mktname,price
#date,#item+name,#item+unit,#item+type,#country+name,#adm1+name,#adm1+code,#name+market,#value
5/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,711
6/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,723
7/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,700
10/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,677
11/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,628
12/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,615
1/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,603
2/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,628
3/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,623
4/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,608
5/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,620
6/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,657
7/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,703
8/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,730
9/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,755
10/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,755
12/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,700
1/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,683
3/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,714
4/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,830
11/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,833
12/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,875
1/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,860
2/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,885
5/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Ambo,885
7/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,160
8/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,156
9/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,155
10/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,150
11/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,143
12/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,131
1/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,130
2/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,135
3/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,136
4/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,139
5/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,140
6/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,141
7/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,140
8/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,142
9/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,135
10/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,127
11/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,131
12/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,131
1/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,135
2/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,142
3/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,150
4/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,153
5/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,155
6/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,160
7/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,165
8/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,175
9/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,187
10/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,180
11/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,163
12/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,169
1/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,233
2/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,196
3/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,275
4/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,357
5/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,340
6/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,474
7/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,573
8/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,571
9/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,530
10/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,420
11/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,400
12/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,390
1/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,350
2/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,320
3/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,300
4/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,300
5/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,300
6/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,320
7/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,310
8/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,320
9/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,320
10/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,350
7/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,166
8/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,169
9/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,167
10/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,154
11/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,149
12/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,175
1/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,181
2/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,184
3/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,185
4/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,204
5/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,214
6/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,210
7/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,200
8/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,217
9/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,219
10/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,216
11/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,224
12/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,228
1/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,215
2/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,240
3/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,233
4/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,225
5/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,244
6/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,254
7/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,261
8/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,250
9/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,252
10/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,247
11/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,250
12/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,260
1/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,315
2/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,280
3/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,339
4/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,514
5/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,514
6/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,530
7/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,557
8/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,565
9/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,632.5
10/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,430
11/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,403
12/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,390
1/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,480
2/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,470
3/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,410
4/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,405
5/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,405
6/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,583
7/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,494
8/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,520
9/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,520
10/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,350
11/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,366.5
12/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,383
1/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,355
2/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,339
3/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,333
4/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,383
5/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,387
6/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,393
7/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,333
8/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,333
9/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,360
10/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,385
11/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,368
12/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,455
1/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,443
2/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,498
3/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,509
4/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,635
5/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,720
6/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,726
7/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,733
8/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,771
9/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,823
10/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,805
11/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,730
1/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,663
2/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,653
3/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,643
4/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,653
5/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,636
6/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,638
7/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,630
8/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,560
1/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,544
2/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,595
3/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,572
4/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,603
5/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,621
6/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,660
7/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,672
8/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,685
9/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,725
10/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,775
12/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,651
1/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,645
3/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,678
4/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,828
5/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,868
6/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,920
7/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,825
8/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,821
9/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,821
10/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,835
11/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,784
12/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,810
1/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,836
2/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,850
5/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Robe,915
7/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,152
8/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,150
9/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,128
10/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,115
11/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,112
12/15/05,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,116
1/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,129
2/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,137
3/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,141
4/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,145
5/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,152
6/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,159
7/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,161
8/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,168
9/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,152
10/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,116
11/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,117
12/15/06,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,129
1/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,126
2/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,132
3/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,135
4/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,146
5/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,146
6/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,155
7/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,170
8/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,174
9/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,162
10/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,150
11/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,170
12/15/07,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,177
1/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,229
2/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,253
3/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,305
4/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,420
5/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,510
6/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,548
7/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,637
8/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,634
9/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,613
10/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,340
11/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,318
12/15/08,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,340
1/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,370
2/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,370
3/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,340
4/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,328
5/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,328
6/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,393
7/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,360.5
8/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,380
9/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,380
10/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,243
11/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,247.5
12/15/09,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,252
1/15/10,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,264
2/15/10,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,245
3/15/10,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,240
4/15/10,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,213
5/15/10,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,208
6/15/10,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Oromia,47678,Jimma,208
