dcat-cube:measure_1_value,sdmx-dimension:refPeriod,sdmx-attribute:unitMeasure,sdmx-dimension:refArea,dcat-cube:dimension_thing
850,10/15/15,ETB/Head,Asayta,Livestock (Sheep) - Retail
700,11/15/15,ETB/Head,Asayta,Livestock (Sheep) - Retail
700,12/15/15,ETB/Head,Asayta,Livestock (Sheep) - Retail
700,1/15/16,ETB/Head,Asayta,Livestock (Sheep) - Retail
685,3/15/16,ETB/Head,Asayta,Livestock (Sheep) - Retail
650,4/15/16,ETB/Head,Asayta,Livestock (Sheep) - Retail
650,5/15/16,ETB/Head,Asayta,Livestock (Sheep) - Retail
680,6/15/16,ETB/Head,Asayta,Livestock (Sheep) - Retail
0.2760824,11/15/12,$/kg,Robit,Sorghum - Retail
0.2760824,12/15/12,$/kg,Robit,Sorghum - Retail
0.29333755,1/15/13,$/kg,Robit,Sorghum - Retail
0.2760824,2/15/13,$/kg,Robit,Sorghum - Retail
0.2760824,3/15/13,$/kg,Robit,Sorghum - Retail
0.29333755,4/15/13,$/kg,Robit,Sorghum - Retail
0.3105927,5/15/13,$/kg,Robit,Sorghum - Retail
0.3105927,6/15/13,$/kg,Robit,Sorghum - Retail
0.3105927,7/15/13,$/kg,Robit,Sorghum - Retail
0.39686845,8/15/13,$/kg,Robit,Sorghum - Retail
0.41412360000000004,9/15/13,$/kg,Robit,Sorghum - Retail
0.41412360000000004,10/15/13,$/kg,Robit,Sorghum - Retail
0.41412360000000004,11/15/13,$/kg,Robit,Sorghum - Retail
0.3796133,12/15/13,$/kg,Robit,Sorghum - Retail
0.3796133,1/15/14,$/kg,Robit,Sorghum - Retail
0.3105927,2/15/14,$/kg,Robit,Sorghum - Retail
0.30369064,3/15/14,$/kg,Robit,Sorghum - Retail
0.3105927,4/15/14,$/kg,Robit,Sorghum - Retail
0.3105927,5/15/14,$/kg,Robit,Sorghum - Retail
0.3105927,6/15/14,$/kg,Robit,Sorghum - Retail
0.3105927,7/15/14,$/kg,Robit,Sorghum - Retail
0.345103,8/15/14,$/kg,Robit,Sorghum - Retail
0.5521648,9/15/14,$/kg,Robit,Sorghum - Retail
0.3105927,10/15/14,$/kg,Robit,Sorghum - Retail
0.31404373,11/15/14,$/kg,Robit,Sorghum - Retail
0.2415721,12/15/14,$/kg,Robit,Sorghum - Retail
0.2760824,2/15/15,$/kg,Robit,Sorghum - Retail
0.3105927,3/15/15,$/kg,Robit,Sorghum - Retail
0.2415721,4/15/15,$/kg,Robit,Sorghum - Retail
0.31749476,5/15/15,$/kg,Robit,Sorghum - Retail
0.07247163000000001,7/15/06,$/kg,Robit,Maize (white) - Retail
0.07592266,8/15/06,$/kg,Robit,Maize (white) - Retail
0.07592266,10/15/06,$/kg,Robit,Maize (white) - Retail
0.051420347,12/15/06,$/kg,Robit,Maize (white) - Retail
0.051420347,1/15/07,$/kg,Robit,Maize (white) - Retail
0.051765450000000005,2/15/07,$/kg,Robit,Maize (white) - Retail
0.051765450000000005,3/15/07,$/kg,Robit,Maize (white) - Retail
0.05866751,4/15/07,$/kg,Robit,Maize (white) - Retail
0.0690206,5/15/07,$/kg,Robit,Maize (white) - Retail
0.0690206,6/15/07,$/kg,Robit,Maize (white) - Retail
0.0690206,7/15/07,$/kg,Robit,Maize (white) - Retail
0.0690206,8/15/07,$/kg,Robit,Maize (white) - Retail
0.0690206,9/15/07,$/kg,Robit,Maize (white) - Retail
0.0690206,10/15/07,$/kg,Robit,Maize (white) - Retail
0.11733502,11/15/07,$/kg,Robit,Maize (white) - Retail
0.12078605,12/15/07,$/kg,Robit,Maize (white) - Retail
0.12078605,1/15/08,$/kg,Robit,Maize (white) - Retail
0.12423708,2/15/08,$/kg,Robit,Maize (white) - Retail
0.16219841000000002,3/15/08,$/kg,Robit,Maize (white) - Retail
0.15184532,4/15/08,$/kg,Robit,Maize (white) - Retail
0.15529635,5/15/08,$/kg,Robit,Maize (white) - Retail
0.197398916,6/15/08,$/kg,Robit,Maize (white) - Retail
0.220175714,7/15/08,$/kg,Robit,Maize (white) - Retail
0.18980665,8/15/08,$/kg,Robit,Maize (white) - Retail
0.30023961,9/15/08,$/kg,Robit,Maize (white) - Retail
0.18980665,10/15/08,$/kg,Robit,Maize (white) - Retail
0.1725515,11/15/08,$/kg,Robit,Maize (white) - Retail
0.191532165,12/15/08,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,1/15/09,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,2/15/09,$/kg,Robit,Maize (white) - Retail
0.17048088200000003,3/15/09,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,4/15/09,$/kg,Robit,Maize (white) - Retail
0.15529635,5/15/09,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,6/15/09,$/kg,Robit,Maize (white) - Retail
0.1380412,7/15/09,$/kg,Robit,Maize (white) - Retail
0.15529635,8/15/09,$/kg,Robit,Maize (white) - Retail
0.13459017,9/15/09,$/kg,Robit,Maize (white) - Retail
0.1380412,10/15/09,$/kg,Robit,Maize (white) - Retail
0.11733502,11/15/09,$/kg,Robit,Maize (white) - Retail
0.11733502,12/15/09,$/kg,Robit,Maize (white) - Retail
0.12078605,1/15/10,$/kg,Robit,Maize (white) - Retail
0.11733502,2/15/10,$/kg,Robit,Maize (white) - Retail
0.11733502,3/15/10,$/kg,Robit,Maize (white) - Retail
0.11733502,4/15/10,$/kg,Robit,Maize (white) - Retail
0.1725515,5/15/10,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,6/15/10,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,7/15/10,$/kg,Robit,Maize (white) - Retail
0.1725515,8/15/10,$/kg,Robit,Maize (white) - Retail
0.08972678,9/15/10,$/kg,Robit,Maize (white) - Retail
0.08972678,10/15/10,$/kg,Robit,Maize (white) - Retail
0.08972678,11/15/10,$/kg,Robit,Maize (white) - Retail
0.084550235,12/15/10,$/kg,Robit,Maize (white) - Retail
0.147704084,1/15/12,$/kg,Robit,Maize (white) - Retail
0.183594796,2/15/12,$/kg,Robit,Maize (white) - Retail
0.19325768,5/15/12,$/kg,Robit,Maize (white) - Retail
0.25882725,9/15/12,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,10/15/12,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,11/15/12,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,12/15/12,$/kg,Robit,Maize (white) - Retail
0.18980665,1/15/13,$/kg,Robit,Maize (white) - Retail
0.18980665,2/15/13,$/kg,Robit,Maize (white) - Retail
0.18980665,3/15/13,$/kg,Robit,Maize (white) - Retail
0.18980665,4/15/13,$/kg,Robit,Maize (white) - Retail
0.2415721,5/15/13,$/kg,Robit,Maize (white) - Retail
0.22776797999999998,6/15/13,$/kg,Robit,Maize (white) - Retail
0.23467004,7/15/13,$/kg,Robit,Maize (white) - Retail
0.24674864500000002,8/15/13,$/kg,Robit,Maize (white) - Retail
0.232944525,9/15/13,$/kg,Robit,Maize (white) - Retail
0.22086592000000002,10/15/13,$/kg,Robit,Maize (white) - Retail
0.22086592000000002,11/15/13,$/kg,Robit,Maize (white) - Retail
0.22086592000000002,12/15/13,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,1/15/14,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,2/15/14,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,4/15/14,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,5/15/14,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,6/15/14,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,7/15/14,$/kg,Robit,Maize (white) - Retail
0.20706180000000002,8/15/14,$/kg,Robit,Maize (white) - Retail
0.204300976,9/15/14,$/kg,Robit,Maize (white) - Retail
0.20015974,10/15/14,$/kg,Robit,Maize (white) - Retail
0.20361077000000002,11/15/14,$/kg,Robit,Maize (white) - Retail
0.1725515,12/15/14,$/kg,Robit,Maize (white) - Retail
0.18635562000000003,1/15/15,$/kg,Robit,Maize (white) - Retail
0.18635562000000003,2/15/15,$/kg,Robit,Maize (white) - Retail
0.18980665,3/15/15,$/kg,Robit,Maize (white) - Retail
0.17945356,4/15/15,$/kg,Robit,Maize (white) - Retail
0.19325768,5/15/15,$/kg,Robit,Maize (white) - Retail
0.5521648,1/15/14,$/kg,Robit,Lentils - Retail
0.6211854,2/15/14,$/kg,Robit,Lentils - Retail
0.6211854,3/15/14,$/kg,Robit,Lentils - Retail
0.6211854,4/15/14,$/kg,Robit,Lentils - Retail
0.6211854,5/15/14,$/kg,Robit,Lentils - Retail
0.5866751,6/15/14,$/kg,Robit,Lentils - Retail
0.5866751,7/15/14,$/kg,Robit,Lentils - Retail
0.6211854,8/15/14,$/kg,Robit,Lentils - Retail
0.298168992,9/15/14,$/kg,Robit,Lentils - Retail
0.6211854,10/15/14,$/kg,Robit,Lentils - Retail
0.6211854,11/15/14,$/kg,Robit,Lentils - Retail
0.6556957,12/15/14,$/kg,Robit,Lentils - Retail
0.6556957,1/15/15,$/kg,Robit,Lentils - Retail
0.6556957,2/15/15,$/kg,Robit,Lentils - Retail
0.6556957,5/15/15,$/kg,Robit,Lentils - Retail
0.3796133,1/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3796133,2/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.345103,3/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3105927,4/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3105927,5/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3105927,6/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.345103,7/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3796133,8/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.5521648,9/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3796133,10/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.38306433,11/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.41412360000000004,12/15/14,$/kg,Robit,"Peas (green, dry) - Retail"
0.3796133,1/15/15,$/kg,Robit,"Peas (green, dry) - Retail"
0.3796133,3/15/15,$/kg,Robit,"Peas (green, dry) - Retail"
0.41412360000000004,4/15/15,$/kg,Robit,"Peas (green, dry) - Retail"
0.345103,3/15/14,$/kg,Robit,Chickpeas - Retail
0.345103,12/15/14,$/kg,Robit,Chickpeas - Retail
0.3105927,1/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3105927,2/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3105927,3/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3105927,4/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3105927,5/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3105927,6/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3105927,7/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.345103,8/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.33820094,9/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.345103,10/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.33129888,11/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.3796133,12/15/14,$/kg,Robit,"Beans (fava, dry) - Retail"
0.41412360000000004,1/15/15,$/kg,Robit,"Beans (fava, dry) - Retail"
0.41412360000000004,2/15/15,$/kg,Robit,"Beans (fava, dry) - Retail"
0.41412360000000004,3/15/15,$/kg,Robit,"Beans (fava, dry) - Retail"
0.41412360000000004,4/15/15,$/kg,Robit,"Beans (fava, dry) - Retail"
0.41412360000000004,5/15/15,$/kg,Robit,"Beans (fava, dry) - Retail"
0.19670871,1/15/12,$/kg,Abomsa,Sorghum - Retail
0.19325768,2/15/12,$/kg,Abomsa,Sorghum - Retail
0.21051282999999998,3/15/12,$/kg,Abomsa,Sorghum - Retail
0.19670871,4/15/12,$/kg,Abomsa,Sorghum - Retail
0.19670871,5/15/12,$/kg,Abomsa,Sorghum - Retail
0.18290459,6/15/12,$/kg,Abomsa,Sorghum - Retail
0.20361077000000002,7/15/12,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,8/15/12,$/kg,Abomsa,Sorghum - Retail
0.20361077000000002,9/15/12,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,10/15/12,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,11/15/12,$/kg,Abomsa,Sorghum - Retail
0.22431695000000001,12/15/12,$/kg,Abomsa,Sorghum - Retail
0.22431695000000001,1/15/13,$/kg,Abomsa,Sorghum - Retail
0.23121901,2/15/13,$/kg,Abomsa,Sorghum - Retail
0.25882725,4/15/13,$/kg,Abomsa,Sorghum - Retail
0.22431695000000001,5/15/13,$/kg,Abomsa,Sorghum - Retail
0.22431695000000001,6/15/13,$/kg,Abomsa,Sorghum - Retail
0.25882725,7/15/13,$/kg,Abomsa,Sorghum - Retail
0.29333755,8/15/13,$/kg,Abomsa,Sorghum - Retail
0.3105927,9/15/13,$/kg,Abomsa,Sorghum - Retail
0.29333755,10/15/13,$/kg,Abomsa,Sorghum - Retail
0.1725515,11/15/13,$/kg,Abomsa,Sorghum - Retail
0.17945356,1/15/14,$/kg,Abomsa,Sorghum - Retail
0.19670871,2/15/14,$/kg,Abomsa,Sorghum - Retail
0.18980665,3/15/14,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,4/15/14,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,5/15/14,$/kg,Abomsa,Sorghum - Retail
0.200504843,7/15/14,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,8/15/14,$/kg,Abomsa,Sorghum - Retail
0.3796133,9/15/14,$/kg,Abomsa,Sorghum - Retail
0.23467004,10/15/14,$/kg,Abomsa,Sorghum - Retail
0.25882725,11/15/14,$/kg,Abomsa,Sorghum - Retail
0.23121901,12/15/14,$/kg,Abomsa,Sorghum - Retail
0.20706180000000002,1/15/15,$/kg,Abomsa,Sorghum - Retail
0.20015974,2/15/15,$/kg,Abomsa,Sorghum - Retail
0.20223035800000003,3/15/15,$/kg,Abomsa,Sorghum - Retail
0.20361077000000002,4/15/15,$/kg,Abomsa,Sorghum - Retail
0.055216480000000005,7/15/06,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,8/15/06,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,9/15/06,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,10/15/06,$/kg,Abomsa,Maize (white) - Retail
0.043137875,12/15/06,$/kg,Abomsa,Maize (white) - Retail
0.03796133,1/15/07,$/kg,Abomsa,Maize (white) - Retail
0.05866751,2/15/07,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,3/15/07,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,4/15/07,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,5/15/07,$/kg,Abomsa,Maize (white) - Retail
0.06211854,7/15/07,$/kg,Abomsa,Maize (white) - Retail
0.07937369,8/15/07,$/kg,Abomsa,Maize (white) - Retail
0.0690206,9/15/07,$/kg,Abomsa,Maize (white) - Retail
0.056941994999999995,10/15/07,$/kg,Abomsa,Maize (white) - Retail
0.0690206,11/15/07,$/kg,Abomsa,Maize (white) - Retail
0.055216480000000005,12/15/07,$/kg,Abomsa,Maize (white) - Retail
0.067295085,1/15/08,$/kg,Abomsa,Maize (white) - Retail
0.09662884,2/15/08,$/kg,Abomsa,Maize (white) - Retail
0.09317781000000001,3/15/08,$/kg,Abomsa,Maize (white) - Retail
0.09662884,4/15/08,$/kg,Abomsa,Maize (white) - Retail
0.15874738,5/15/08,$/kg,Abomsa,Maize (white) - Retail
0.1725515,6/15/08,$/kg,Abomsa,Maize (white) - Retail
0.17600253,7/15/08,$/kg,Abomsa,Maize (white) - Retail
0.20706180000000002,8/15/08,$/kg,Abomsa,Maize (white) - Retail
0.1725515,9/15/08,$/kg,Abomsa,Maize (white) - Retail
0.21741489,10/15/08,$/kg,Abomsa,Maize (white) - Retail
0.18290459,11/15/08,$/kg,Abomsa,Maize (white) - Retail
0.14494326000000002,12/15/08,$/kg,Abomsa,Maize (white) - Retail
0.12078605,1/15/09,$/kg,Abomsa,Maize (white) - Retail
0.12078605,2/15/09,$/kg,Abomsa,Maize (white) - Retail
0.12078605,3/15/09,$/kg,Abomsa,Maize (white) - Retail
0.11043296000000001,4/15/09,$/kg,Abomsa,Maize (white) - Retail
0.12423708,5/15/09,$/kg,Abomsa,Maize (white) - Retail
0.15184532,6/15/09,$/kg,Abomsa,Maize (white) - Retail
0.12768811000000002,7/15/09,$/kg,Abomsa,Maize (white) - Retail
0.1380412,8/15/09,$/kg,Abomsa,Maize (white) - Retail
0.11043296000000001,9/15/09,$/kg,Abomsa,Maize (white) - Retail
0.11043296000000001,10/15/09,$/kg,Abomsa,Maize (white) - Retail
0.10353090000000001,11/15/09,$/kg,Abomsa,Maize (white) - Retail
0.10353090000000001,12/15/09,$/kg,Abomsa,Maize (white) - Retail
0.12078605,1/15/10,$/kg,Abomsa,Maize (white) - Retail
0.10525641499999999,2/15/10,$/kg,Abomsa,Maize (white) - Retail
0.10007987,3/15/10,$/kg,Abomsa,Maize (white) - Retail
0.112848681,4/15/10,$/kg,Abomsa,Maize (white) - Retail
0.112848681,5/15/10,$/kg,Abomsa,Maize (white) - Retail
0.11388398999999999,6/15/10,$/kg,Abomsa,Maize (white) - Retail
0.11043296000000001,7/15/10,$/kg,Abomsa,Maize (white) - Retail
0.11215847500000001,8/15/10,$/kg,Abomsa,Maize (white) - Retail
0.09317781000000001,9/15/10,$/kg,Abomsa,Maize (white) - Retail
0.09559353100000001,10/15/10,$/kg,Abomsa,Maize (white) - Retail
0.091452295,11/15/10,$/kg,Abomsa,Maize (white) - Retail
0.09662884,12/15/10,$/kg,Abomsa,Maize (white) - Retail
0.12078605,1/15/11,$/kg,Abomsa,Maize (white) - Retail
0.11043296000000001,2/15/11,$/kg,Abomsa,Maize (white) - Retail
0.11906053500000001,3/15/11,$/kg,Abomsa,Maize (white) - Retail
0.1380412,4/15/11,$/kg,Abomsa,Maize (white) - Retail
0.1380412,5/15/11,$/kg,Abomsa,Maize (white) - Retail
0.15529635,6/15/11,$/kg,Abomsa,Maize (white) - Retail
0.18290459,7/15/11,$/kg,Abomsa,Maize (white) - Retail
0.22086592000000002,8/15/11,$/kg,Abomsa,Maize (white) - Retail
0.21396386,9/15/11,$/kg,Abomsa,Maize (white) - Retail
0.1380412,10/15/11,$/kg,Abomsa,Maize (white) - Retail
0.1725515,1/15/12,$/kg,Abomsa,Maize (white) - Retail
0.20706180000000002,2/15/12,$/kg,Abomsa,Maize (white) - Retail
0.1725515,3/15/12,$/kg,Abomsa,Maize (white) - Retail
0.1725515,4/15/12,$/kg,Abomsa,Maize (white) - Retail
0.17945356,5/15/12,$/kg,Abomsa,Maize (white) - Retail
0.1725515,6/15/12,$/kg,Abomsa,Maize (white) - Retail
0.18635562000000003,7/15/12,$/kg,Abomsa,Maize (white) - Retail
0.18980665,8/15/12,$/kg,Abomsa,Maize (white) - Retail
0.18635562000000003,9/15/12,$/kg,Abomsa,Maize (white) - Retail
0.1725515,10/15/12,$/kg,Abomsa,Maize (white) - Retail
0.1725515,11/15/12,$/kg,Abomsa,Maize (white) - Retail
0.1725515,12/15/12,$/kg,Abomsa,Maize (white) - Retail
0.15529635,1/15/13,$/kg,Abomsa,Maize (white) - Retail
0.1725515,2/15/13,$/kg,Abomsa,Maize (white) - Retail
0.1725515,4/15/13,$/kg,Abomsa,Maize (white) - Retail
0.20706180000000002,5/15/13,$/kg,Abomsa,Maize (white) - Retail
0.21741489,6/15/13,$/kg,Abomsa,Maize (white) - Retail
0.20706180000000002,7/15/13,$/kg,Abomsa,Maize (white) - Retail
0.22431695000000001,8/15/13,$/kg,Abomsa,Maize (white) - Retail
0.22431695000000001,9/15/13,$/kg,Abomsa,Maize (white) - Retail
0.22431695000000001,10/15/13,$/kg,Abomsa,Maize (white) - Retail
0.20706180000000002,11/15/13,$/kg,Abomsa,Maize (white) - Retail
0.15529635,12/15/13,$/kg,Abomsa,Maize (white) - Retail
0.1725515,1/15/14,$/kg,Abomsa,Maize (white) - Retail
0.15529635,2/15/14,$/kg,Abomsa,Maize (white) - Retail
0.1725515,3/15/14,$/kg,Abomsa,Maize (white) - Retail
0.1725515,4/15/14,$/kg,Abomsa,Maize (white) - Retail
0.18980665,5/15/14,$/kg,Abomsa,Maize (white) - Retail
0.21223834500000002,6/15/14,$/kg,Abomsa,Maize (white) - Retail
0.21568937500000002,7/15/14,$/kg,Abomsa,Maize (white) - Retail
0.23467004,8/15/14,$/kg,Abomsa,Maize (white) - Retail
0.26918034,9/15/14,$/kg,Abomsa,Maize (white) - Retail
0.18980665,10/15/14,$/kg,Abomsa,Maize (white) - Retail
0.18980665,11/15/14,$/kg,Abomsa,Maize (white) - Retail
0.1725515,12/15/14,$/kg,Abomsa,Maize (white) - Retail
0.18980665,1/15/15,$/kg,Abomsa,Maize (white) - Retail
0.19670871,2/15/15,$/kg,Abomsa,Maize (white) - Retail
0.19670871,3/15/15,$/kg,Abomsa,Maize (white) - Retail
0.20706180000000002,4/15/15,$/kg,Abomsa,Maize (white) - Retail
0.22431695000000001,9/15/12,$/kg,Abomsa,Wheat - Retail
0.19325768,10/15/12,$/kg,Abomsa,Wheat - Retail
0.19325768,11/15/12,$/kg,Abomsa,Wheat - Retail
0.18290459,12/15/12,$/kg,Abomsa,Wheat - Retail
0.345103,2/15/14,$/kg,Abomsa,Lentils - Retail
0.345103,3/15/14,$/kg,Abomsa,Lentils - Retail
0.27263137000000004,1/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.27263137000000004,2/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.26918034,3/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.26918034,4/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.30369064,5/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.29333755,6/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.307831876,7/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.33820094,8/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.8282472000000001,9/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.29333755,10/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.32784785,11/15/14,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.31749476,1/15/15,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.29333755,3/15/15,$/kg,Abomsa,"Peas (green, dry) - Retail"
0.2415721,2/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.2415721,3/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.232944525,4/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.25882725,5/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.2415721,6/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.2760824,7/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.3105927,8/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.3105927,9/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.3105927,10/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.345103,11/15/14,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.2760824,3/15/15,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.29333755,4/15/15,$/kg,Abomsa,"Beans (fava, dry) - Retail"
0.15184532,5/15/11,$/kg,Bati,Sorghum - Retail
0.15529635,6/15/11,$/kg,Bati,Sorghum - Retail
0.1725515,7/15/11,$/kg,Bati,Sorghum - Retail
0.22086592000000002,8/15/11,$/kg,Bati,Sorghum - Retail
0.21914040499999998,9/15/11,$/kg,Bati,Sorghum - Retail
0.20706180000000002,10/15/11,$/kg,Bati,Sorghum - Retail
0.194292989,11/15/11,$/kg,Bati,Sorghum - Retail
0.17600253,1/15/12,$/kg,Bati,Sorghum - Retail
0.219830611,2/15/12,$/kg,Bati,Sorghum - Retail
0.193947886,3/15/12,$/kg,Bati,Sorghum - Retail
0.193947886,4/15/12,$/kg,Bati,Sorghum - Retail
0.193947886,5/15/12,$/kg,Bati,Sorghum - Retail
0.25882725,6/15/12,$/kg,Bati,Sorghum - Retail
0.2415721,7/15/12,$/kg,Bati,Sorghum - Retail
0.2415721,8/15/12,$/kg,Bati,Sorghum - Retail
0.24502313,9/15/12,$/kg,Bati,Sorghum - Retail
0.24847416,10/15/12,$/kg,Bati,Sorghum - Retail
0.20706180000000002,1/15/13,$/kg,Bati,Sorghum - Retail
0.2415721,2/15/13,$/kg,Bati,Sorghum - Retail
0.2415721,3/15/13,$/kg,Bati,Sorghum - Retail
0.2415721,5/15/13,$/kg,Bati,Sorghum - Retail
0.25192519,6/15/13,$/kg,Bati,Sorghum - Retail
0.26227828,8/15/13,$/kg,Bati,Sorghum - Retail
0.29678857999999997,9/15/13,$/kg,Bati,Sorghum - Retail
0.41412360000000004,10/15/13,$/kg,Bati,Sorghum - Retail
0.3796133,11/15/13,$/kg,Bati,Sorghum - Retail
0.32784785,1/15/14,$/kg,Bati,Sorghum - Retail
0.33129888,2/15/14,$/kg,Bati,Sorghum - Retail
0.30369064,3/15/14,$/kg,Bati,Sorghum - Retail
0.2760824,4/15/14,$/kg,Bati,Sorghum - Retail
0.28298446,5/15/14,$/kg,Bati,Sorghum - Retail
0.345103,6/15/14,$/kg,Bati,Sorghum - Retail
0.35890712,7/15/14,$/kg,Bati,Sorghum - Retail
0.37271124000000005,8/15/14,$/kg,Bati,Sorghum - Retail
0.3796133,9/15/14,$/kg,Bati,Sorghum - Retail
0.3105927,12/15/14,$/kg,Bati,Sorghum - Retail
0.2760824,2/15/15,$/kg,Bati,Sorghum - Retail
0.2760824,3/15/15,$/kg,Bati,Sorghum - Retail
0.2760824,4/15/15,$/kg,Bati,Sorghum - Retail
0.26227828,5/15/15,$/kg,Bati,Sorghum - Retail
0.30369064,9/15/15,$/kg,Bati,Sorghum - Retail
0.345103,12/15/15,$/kg,Bati,Sorghum - Retail
0.35890712,1/15/16,$/kg,Bati,Sorghum - Retail
0.345103,2/15/16,$/kg,Bati,Sorghum - Retail
0.345103,3/15/16,$/kg,Bati,Sorghum - Retail
0.3796133,4/15/16,$/kg,Bati,Sorghum - Retail
0.0690206,7/15/06,$/kg,Bati,Maize (white) - Retail
0.06556957,8/15/06,$/kg,Bati,Maize (white) - Retail
0.07247163000000001,9/15/06,$/kg,Bati,Maize (white) - Retail
0.05866751,10/15/06,$/kg,Bati,Maize (white) - Retail
0.057977304,12/15/06,$/kg,Bati,Maize (white) - Retail
0.075232454,1/15/07,$/kg,Bati,Maize (white) - Retail
0.08282472,2/15/07,$/kg,Bati,Maize (white) - Retail
0.0690206,4/15/07,$/kg,Bati,Maize (white) - Retail
0.06556957,5/15/07,$/kg,Bati,Maize (white) - Retail
0.059357716,6/15/07,$/kg,Bati,Maize (white) - Retail
0.059357716,7/15/07,$/kg,Bati,Maize (white) - Retail
0.0690206,8/15/07,$/kg,Bati,Maize (white) - Retail
0.0690206,9/15/07,$/kg,Bati,Maize (white) - Retail
0.077648175,10/15/07,$/kg,Bati,Maize (white) - Retail
0.07592266,11/15/07,$/kg,Bati,Maize (white) - Retail
0.07247163000000001,12/15/07,$/kg,Bati,Maize (white) - Retail
0.077648175,1/15/08,$/kg,Bati,Maize (white) - Retail
0.077648175,2/15/08,$/kg,Bati,Maize (white) - Retail
0.090416986,3/15/08,$/kg,Bati,Maize (white) - Retail
0.09317781000000001,4/15/08,$/kg,Bati,Maize (white) - Retail
