date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2012-07-15,Wheat flour - Retail,KG,cereals and tubers,6.5,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2012-08-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2012-09-15,Wheat flour - Retail,KG,cereals and tubers,8.8,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2012-10-15,Wheat flour - Retail,KG,cereals and tubers,9.87,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2012-11-15,Wheat flour - Retail,KG,cereals and tubers,8.3,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2012-12-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2013-01-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2013-02-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2013-03-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,16.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,36.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,25.7,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,18.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,19.5,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,26.8,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,27.5,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,19.5,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-01-15,Wheat flour - Retail,KG,cereals and tubers,25.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,41.25,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,43.25,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,62.5,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,67.5,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,59.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,58.25,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,82.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-09-15,Wheat flour - Retail,KG,cereals and tubers,84.75,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-10-15,Wheat flour - Retail,KG,cereals and tubers,90.25,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-11-15,Wheat flour - Retail,KG,cereals and tubers,156.25,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2016-12-15,Wheat flour - Retail,KG,cereals and tubers,171.25,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-01-15,Wheat flour - Retail,KG,cereals and tubers,176.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-02-15,Wheat flour - Retail,KG,cereals and tubers,175.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-03-15,Wheat flour - Retail,KG,cereals and tubers,145.7,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,145.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,280.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,243.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,245.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2018-01-15,Wheat flour - Retail,KG,cereals and tubers,290.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2018-04-15,Wheat flour - Retail,KG,cereals and tubers,230.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2018-12-15,Wheat flour - Retail,KG,cereals and tubers,475.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2019-03-15,Wheat flour - Retail,KG,cereals and tubers,330.0,SSP,South Sudan,,2747,Bentiu,1385,58,15,5,1,1385_58_15_5,
2012-08-15,Maize (white) - Wholesale,3.5 KG,cereals and tubers,287.5,SSP,South Sudan,,2747,Bentiu,1385,67,14,47,1,1385_67_14_47,
2012-09-15,Maize (white) - Wholesale,3.5 KG,cereals and tubers,320.0,SSP,South Sudan,,2747,Bentiu,1385,67,14,47,1,1385_67_14_47,
2010-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.0,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
2012-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.75,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
2012-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,18.25,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
2012-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,17.5,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
2012-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,15.4,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
2013-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,15.0,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
2013-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,15.0,SSP,South Sudan,,2747,Bentiu,1385,67,15,47,1,1385_67_15_47,
